시군구명,행정동_코드,행정동명,서비스_업종_코드_명,점포_수,경도,위도
종로구,11110515,청운효자동,가구,9,126.9704175,37.58465806
종로구,11110515,청운효자동,가방,21,126.9704175,37.58465806
종로구,11110515,청운효자동,가전제품,12,126.9704175,37.58465806
종로구,11110515,청운효자동,가전제품수리,4,126.9704175,37.58465806
종로구,11110515,청운효자동,게스트하우스,15,126.9704175,37.58465806
종로구,11110515,청운효자동,고시원,4,126.9704175,37.58465806
종로구,11110515,청운효자동,골프연습장,4,126.9704175,37.58465806
종로구,11110515,청운효자동,기타오락장,4,126.9704175,37.58465806
종로구,11110515,청운효자동,네일숍,4,126.9704175,37.58465806
종로구,11110515,청운효자동,노래방,4,126.9704175,37.58465806
종로구,11110515,청운효자동,당구장,4,126.9704175,37.58465806
종로구,11110515,청운효자동,모터사이클수리,4,126.9704175,37.58465806
종로구,11110515,청운효자동,문구,18,126.9704175,37.58465806
종로구,11110515,청운효자동,미곡판매,8,126.9704175,37.58465806
종로구,11110515,청운효자동,미용실,33,126.9704175,37.58465806
종로구,11110515,청운효자동,반찬가게,47,126.9704175,37.58465806
종로구,11110515,청운효자동,변호사사무소,2,126.9704175,37.58465806
종로구,11110515,청운효자동,부동산중개업,69,126.9704175,37.58465806
종로구,11110515,청운효자동,분식전문점,98,126.9704175,37.58465806
종로구,11110515,청운효자동,비디오/서적임대,4,126.9704175,37.58465806
종로구,11110515,청운효자동,사진관,12,126.9704175,37.58465806
종로구,11110515,청운효자동,서적,42,126.9704175,37.58465806
종로구,11110515,청운효자동,섬유제품,12,126.9704175,37.58465806
종로구,11110515,청운효자동,세무사사무소,4,126.9704175,37.58465806
종로구,11110515,청운효자동,세탁소,8,126.9704175,37.58465806
종로구,11110515,청운효자동,수산물판매,20,126.9704175,37.58465806
종로구,11110515,청운효자동,슈퍼마켓,80,126.9704175,37.58465806
종로구,11110515,청운효자동,스포츠 강습,21,126.9704175,37.58465806
종로구,11110515,청운효자동,시계및귀금속,10,126.9704175,37.58465806
종로구,11110515,청운효자동,신발,12,126.9704175,37.58465806
종로구,11110515,청운효자동,안경,4,126.9704175,37.58465806
종로구,11110515,청운효자동,양식음식점,72,126.9704175,37.58465806
종로구,11110515,청운효자동,여관,8,126.9704175,37.58465806
종로구,11110515,청운효자동,여행사,12,126.9704175,37.58465806
종로구,11110515,청운효자동,예술품,43,126.9704175,37.58465806
종로구,11110515,청운효자동,예술학원,39,126.9704175,37.58465806
종로구,11110515,청운효자동,외국어학원,12,126.9704175,37.58465806
종로구,11110515,청운효자동,운동/경기용품,4,126.9704175,37.58465806
종로구,11110515,청운효자동,육류판매,32,126.9704175,37.58465806
종로구,11110515,청운효자동,의류임대,8,126.9704175,37.58465806
종로구,11110515,청운효자동,의약품,16,126.9704175,37.58465806
종로구,11110515,청운효자동,인테리어,30,126.9704175,37.58465806
종로구,11110515,청운효자동,일반교습학원,35,126.9704175,37.58465806
종로구,11110515,청운효자동,일반의류,119,126.9704175,37.58465806
종로구,11110515,청운효자동,일식음식점,22,126.9704175,37.58465806
종로구,11110515,청운효자동,자동차미용,4,126.9704175,37.58465806
종로구,11110515,청운효자동,전자상거래업,44,126.9704175,37.58465806
종로구,11110515,청운효자동,제과점,52,126.9704175,37.58465806
종로구,11110515,청운효자동,조명용품,4,126.9704175,37.58465806
종로구,11110515,청운효자동,주류도매,4,126.9704175,37.58465806
종로구,11110515,청운효자동,중식음식점,16,126.9704175,37.58465806
종로구,11110515,청운효자동,철물점,12,126.9704175,37.58465806
종로구,11110515,청운효자동,청과상,30,126.9704175,37.58465806
종로구,11110515,청운효자동,치킨전문점,6,126.9704175,37.58465806
종로구,11110515,청운효자동,커피-음료,204,126.9704175,37.58465806
종로구,11110515,청운효자동,컴퓨터및주변장치판매,12,126.9704175,37.58465806
종로구,11110515,청운효자동,패스트푸드점,8,126.9704175,37.58465806
종로구,11110515,청운효자동,편의점,7,126.9704175,37.58465806
종로구,11110515,청운효자동,한복점,5,126.9704175,37.58465806
종로구,11110515,청운효자동,한식음식점,182,126.9704175,37.58465806
종로구,11110515,청운효자동,핸드폰,4,126.9704175,37.58465806
종로구,11110515,청운효자동,호프-간이주점,20,126.9704175,37.58465806
종로구,11110515,청운효자동,화장품,25,126.9704175,37.58465806
종로구,11110515,청운효자동,화초,48,126.9704175,37.58465806
종로구,11110530,사직동,PC방,9,126.9701437,37.57410805
종로구,11110530,사직동,가구,14,126.9701437,37.57410805
종로구,11110530,사직동,가방,25,126.9701437,37.57410805
종로구,11110530,사직동,가전제품,20,126.9701437,37.57410805
종로구,11110530,사직동,가전제품수리,24,126.9701437,37.57410805
종로구,11110530,사직동,건축물청소,20,126.9701437,37.57410805
종로구,11110530,사직동,게스트하우스,63,126.9701437,37.57410805
종로구,11110530,사직동,고시원,12,126.9701437,37.57410805
종로구,11110530,사직동,골프연습장,7,126.9701437,37.57410805
종로구,11110530,사직동,기타법무서비스,66,126.9701437,37.57410805
종로구,11110530,사직동,기타오락장,28,126.9701437,37.57410805
종로구,11110530,사직동,네일숍,22,126.9701437,37.57410805
종로구,11110530,사직동,노래방,57,126.9701437,37.57410805
종로구,11110530,사직동,녹음실,8,126.9701437,37.57410805
종로구,11110530,사직동,당구장,52,126.9701437,37.57410805
종로구,11110530,사직동,독서실,15,126.9701437,37.57410805
종로구,11110530,사직동,동물병원,4,126.9701437,37.57410805
종로구,11110530,사직동,모터사이클수리,4,126.9701437,37.57410805
종로구,11110530,사직동,문구,72,126.9701437,37.57410805
종로구,11110530,사직동,미곡판매,16,126.9701437,37.57410805
종로구,11110530,사직동,미용실,133,126.9701437,37.57410805
종로구,11110530,사직동,미용재료,15,126.9701437,37.57410805
종로구,11110530,사직동,반찬가게,189,126.9701437,37.57410805
종로구,11110530,사직동,법무사사무소,68,126.9701437,37.57410805
종로구,11110530,사직동,변리사사무소,16,126.9701437,37.57410805
종로구,11110530,사직동,변호사사무소,153,126.9701437,37.57410805
종로구,11110530,사직동,볼링장,4,126.9701437,37.57410805
종로구,11110530,사직동,부동산중개업,353,126.9701437,37.57410805
종로구,11110530,사직동,분식전문점,526,126.9701437,37.57410805
종로구,11110530,사직동,비디오/서적임대,4,126.9701437,37.57410805
종로구,11110530,사직동,사진관,74,126.9701437,37.57410805
종로구,11110530,사직동,서적,113,126.9701437,37.57410805
종로구,11110530,사직동,섬유제품,27,126.9701437,37.57410805
종로구,11110530,사직동,세무사사무소,88,126.9701437,37.57410805
종로구,11110530,사직동,세탁소,52,126.9701437,37.57410805
종로구,11110530,사직동,수산물판매,12,126.9701437,37.57410805
종로구,11110530,사직동,슈퍼마켓,297,126.9701437,37.57410805
종로구,11110530,사직동,스포츠 강습,88,126.9701437,37.57410805
종로구,11110530,사직동,스포츠클럽,20,126.9701437,37.57410805
종로구,11110530,사직동,시계및귀금속,277,126.9701437,37.57410805
종로구,11110530,사직동,신발,34,126.9701437,37.57410805
종로구,11110530,사직동,악기,20,126.9701437,37.57410805
종로구,11110530,사직동,안경,46,126.9701437,37.57410805
종로구,11110530,사직동,애완동물,17,126.9701437,37.57410805
종로구,11110530,사직동,양식음식점,424,126.9701437,37.57410805
종로구,11110530,사직동,여관,26,126.9701437,37.57410805
종로구,11110530,사직동,여행사,2006,126.9701437,37.57410805
종로구,11110530,사직동,예술품,145,126.9701437,37.57410805
종로구,11110530,사직동,예술학원,47,126.9701437,37.57410805
종로구,11110530,사직동,완구,8,126.9701437,37.57410805
종로구,11110530,사직동,외국어학원,49,126.9701437,37.57410805
종로구,11110530,사직동,운동/경기용품,68,126.9701437,37.57410805
종로구,11110530,사직동,유아의류,4,126.9701437,37.57410805
종로구,11110530,사직동,육류판매,14,126.9701437,37.57410805
종로구,11110530,사직동,의료기기,32,126.9701437,37.57410805
종로구,11110530,사직동,의류임대,58,126.9701437,37.57410805
종로구,11110530,사직동,의약품,127,126.9701437,37.57410805
종로구,11110530,사직동,인테리어,45,126.9701437,37.57410805
종로구,11110530,사직동,일반교습학원,72,126.9701437,37.57410805
종로구,11110530,사직동,일반의류,472,126.9701437,37.57410805
종로구,11110530,사직동,일반의원,149,126.9701437,37.57410805
종로구,11110530,사직동,일식음식점,211,126.9701437,37.57410805
종로구,11110530,사직동,자동차미용,8,126.9701437,37.57410805
종로구,11110530,사직동,자동차부품,42,126.9701437,37.57410805
종로구,11110530,사직동,자동차수리,25,126.9701437,37.57410805
종로구,11110530,사직동,자전거 및 기타운송장비,4,126.9701437,37.57410805
종로구,11110530,사직동,재생용품 판매점,12,126.9701437,37.57410805
종로구,11110530,사직동,전자상거래업,121,126.9701437,37.57410805
종로구,11110530,사직동,제과점,131,126.9701437,37.57410805
종로구,11110530,사직동,조명용품,68,126.9701437,37.57410805
종로구,11110530,사직동,주류도매,28,126.9701437,37.57410805
종로구,11110530,사직동,주유소,8,126.9701437,37.57410805
종로구,11110530,사직동,중고차판매,8,126.9701437,37.57410805
종로구,11110530,사직동,중식음식점,157,126.9701437,37.57410805
종로구,11110530,사직동,철물점,46,126.9701437,37.57410805
종로구,11110530,사직동,청과상,16,126.9701437,37.57410805
종로구,11110530,사직동,치과의원,117,126.9701437,37.57410805
종로구,11110530,사직동,치킨전문점,40,126.9701437,37.57410805
종로구,11110530,사직동,커피-음료,757,126.9701437,37.57410805
종로구,11110530,사직동,컴퓨터및주변장치판매,108,126.9701437,37.57410805
종로구,11110530,사직동,컴퓨터학원,4,126.9701437,37.57410805
종로구,11110530,사직동,통번역서비스,48,126.9701437,37.57410805
종로구,11110530,사직동,통신기기수리,8,126.9701437,37.57410805
종로구,11110530,사직동,패스트푸드점,93,126.9701437,37.57410805
종로구,11110530,사직동,편의점,16,126.9701437,37.57410805
종로구,11110530,사직동,피부관리실,132,126.9701437,37.57410805
종로구,11110530,사직동,한복점,34,126.9701437,37.57410805
종로구,11110530,사직동,한식음식점,1511,126.9701437,37.57410805
종로구,11110530,사직동,한의원,81,126.9701437,37.57410805
종로구,11110530,사직동,핸드폰,46,126.9701437,37.57410805
종로구,11110530,사직동,호프-간이주점,272,126.9701437,37.57410805
종로구,11110530,사직동,화장품,193,126.9701437,37.57410805
종로구,11110530,사직동,화초,211,126.9701437,37.57410805
종로구,11110530,사직동,회계사사무소,4,126.9701437,37.57410805
종로구,11110540,삼청동,가구,20,126.9811137,37.58801344
종로구,11110540,삼청동,가방,8,126.9811137,37.58801344
종로구,11110540,삼청동,건축물청소,4,126.9811137,37.58801344
종로구,11110540,삼청동,게스트하우스,25,126.9811137,37.58801344
종로구,11110540,삼청동,기타법무서비스,4,126.9811137,37.58801344
종로구,11110540,삼청동,기타오락장,12,126.9811137,37.58801344
종로구,11110540,삼청동,당구장,4,126.9811137,37.58801344
종로구,11110540,삼청동,문구,12,126.9811137,37.58801344
종로구,11110540,삼청동,미곡판매,4,126.9811137,37.58801344
종로구,11110540,삼청동,반찬가게,26,126.9811137,37.58801344
종로구,11110540,삼청동,변호사사무소,4,126.9811137,37.58801344
종로구,11110540,삼청동,부동산중개업,16,126.9811137,37.58801344
종로구,11110540,삼청동,분식전문점,90,126.9811137,37.58801344
종로구,11110540,삼청동,사진관,33,126.9811137,37.58801344
종로구,11110540,삼청동,서적,5,126.9811137,37.58801344
종로구,11110540,삼청동,섬유제품,12,126.9811137,37.58801344
종로구,11110540,삼청동,세탁소,4,126.9811137,37.58801344
종로구,11110540,삼청동,슈퍼마켓,88,126.9811137,37.58801344
종로구,11110540,삼청동,스포츠 강습,4,126.9811137,37.58801344
종로구,11110540,삼청동,스포츠클럽,4,126.9811137,37.58801344
종로구,11110540,삼청동,시계및귀금속,21,126.9811137,37.58801344
종로구,11110540,삼청동,신발,18,126.9811137,37.58801344
종로구,11110540,삼청동,애완동물,4,126.9811137,37.58801344
종로구,11110540,삼청동,양식음식점,154,126.9811137,37.58801344
종로구,11110540,삼청동,여관,15,126.9811137,37.58801344
종로구,11110540,삼청동,여행사,8,126.9811137,37.58801344
종로구,11110540,삼청동,예술품,205,126.9811137,37.58801344
종로구,11110540,삼청동,완구,9,126.9811137,37.58801344
종로구,11110540,삼청동,운동/경기용품,3,126.9811137,37.58801344
종로구,11110540,삼청동,육류판매,8,126.9811137,37.58801344
종로구,11110540,삼청동,의류임대,13,126.9811137,37.58801344
종로구,11110540,삼청동,의약품,8,126.9811137,37.58801344
종로구,11110540,삼청동,인테리어,16,126.9811137,37.58801344
종로구,11110540,삼청동,일반의류,149,126.9811137,37.58801344
종로구,11110540,삼청동,일식음식점,11,126.9811137,37.58801344
종로구,11110540,삼청동,전자상거래업,4,126.9811137,37.58801344
종로구,11110540,삼청동,제과점,33,126.9811137,37.58801344
종로구,11110540,삼청동,주류도매,8,126.9811137,37.58801344
종로구,11110540,삼청동,중식음식점,24,126.9811137,37.58801344
종로구,11110540,삼청동,철물점,4,126.9811137,37.58801344
종로구,11110540,삼청동,치과의원,4,126.9811137,37.58801344
종로구,11110540,삼청동,치킨전문점,4,126.9811137,37.58801344
종로구,11110540,삼청동,커피-음료,188,126.9811137,37.58801344
종로구,11110540,삼청동,패스트푸드점,4,126.9811137,37.58801344
종로구,11110540,삼청동,편의점,0,126.9811137,37.58801344
종로구,11110540,삼청동,피부관리실,4,126.9811137,37.58801344
종로구,11110540,삼청동,한복점,23,126.9811137,37.58801344
종로구,11110540,삼청동,한식음식점,136,126.9811137,37.58801344
종로구,11110540,삼청동,호프-간이주점,0,126.9811137,37.58801344
종로구,11110540,삼청동,화장품,44,126.9811137,37.58801344
종로구,11110540,삼청동,화초,34,126.9811137,37.58801344
종로구,11110550,부암동,DVD방,4,126.9625567,37.59669866
종로구,11110550,부암동,PC방,8,126.9625567,37.59669866
종로구,11110550,부암동,가구,13,126.9625567,37.59669866
종로구,11110550,부암동,가방,3,126.9625567,37.59669866
종로구,11110550,부암동,가전제품수리,3,126.9625567,37.59669866
종로구,11110550,부암동,게스트하우스,4,126.9625567,37.59669866
종로구,11110550,부암동,골프연습장,4,126.9625567,37.59669866
종로구,11110550,부암동,기타오락장,7,126.9625567,37.59669866
종로구,11110550,부암동,네일숍,7,126.9625567,37.59669866
종로구,11110550,부암동,당구장,4,126.9625567,37.59669866
종로구,11110550,부암동,동물병원,4,126.9625567,37.59669866
종로구,11110550,부암동,모터사이클수리,4,126.9625567,37.59669866
종로구,11110550,부암동,미곡판매,12,126.9625567,37.59669866
종로구,11110550,부암동,미용실,48,126.9625567,37.59669866
종로구,11110550,부암동,미용재료,3,126.9625567,37.59669866
종로구,11110550,부암동,반찬가게,35,126.9625567,37.59669866
종로구,11110550,부암동,부동산중개업,73,126.9625567,37.59669866
종로구,11110550,부암동,분식전문점,46,126.9625567,37.59669866
종로구,11110550,부암동,사진관,8,126.9625567,37.59669866
종로구,11110550,부암동,서적,12,126.9625567,37.59669866
종로구,11110550,부암동,섬유제품,8,126.9625567,37.59669866
종로구,11110550,부암동,세무사사무소,4,126.9625567,37.59669866
종로구,11110550,부암동,세탁소,20,126.9625567,37.59669866
종로구,11110550,부암동,슈퍼마켓,56,126.9625567,37.59669866
종로구,11110550,부암동,스포츠 강습,12,126.9625567,37.59669866
종로구,11110550,부암동,스포츠클럽,8,126.9625567,37.59669866
종로구,11110550,부암동,악기,2,126.9625567,37.59669866
종로구,11110550,부암동,애완동물,8,126.9625567,37.59669866
종로구,11110550,부암동,양식음식점,36,126.9625567,37.59669866
종로구,11110550,부암동,여관,12,126.9625567,37.59669866
종로구,11110550,부암동,여행사,32,126.9625567,37.59669866
종로구,11110550,부암동,예술품,28,126.9625567,37.59669866
종로구,11110550,부암동,예술학원,26,126.9625567,37.59669866
종로구,11110550,부암동,외국어학원,19,126.9625567,37.59669866
종로구,11110550,부암동,운동/경기용품,4,126.9625567,37.59669866
종로구,11110550,부암동,육류판매,8,126.9625567,37.59669866
종로구,11110550,부암동,의약품,25,126.9625567,37.59669866
종로구,11110550,부암동,인테리어,34,126.9625567,37.59669866
종로구,11110550,부암동,일반교습학원,55,126.9625567,37.59669866
종로구,11110550,부암동,일반의류,83,126.9625567,37.59669866
종로구,11110550,부암동,일반의원,12,126.9625567,37.59669866
종로구,11110550,부암동,일식음식점,14,126.9625567,37.59669866
종로구,11110550,부암동,자동차수리,23,126.9625567,37.59669866
종로구,11110550,부암동,전자상거래업,13,126.9625567,37.59669866
종로구,11110550,부암동,제과점,37,126.9625567,37.59669866
종로구,11110550,부암동,조명용품,8,126.9625567,37.59669866
종로구,11110550,부암동,주류도매,16,126.9625567,37.59669866
종로구,11110550,부암동,주유소,12,126.9625567,37.59669866
종로구,11110550,부암동,중고차판매,4,126.9625567,37.59669866
종로구,11110550,부암동,중식음식점,7,126.9625567,37.59669866
종로구,11110550,부암동,철물점,12,126.9625567,37.59669866
종로구,11110550,부암동,치과의원,8,126.9625567,37.59669866
종로구,11110550,부암동,치킨전문점,0,126.9625567,37.59669866
종로구,11110550,부암동,커피-음료,65,126.9625567,37.59669866
종로구,11110550,부암동,컴퓨터및주변장치판매,4,126.9625567,37.59669866
종로구,11110550,부암동,통번역서비스,4,126.9625567,37.59669866
종로구,11110550,부암동,패스트푸드점,16,126.9625567,37.59669866
종로구,11110550,부암동,편의점,8,126.9625567,37.59669866
종로구,11110550,부암동,피부관리실,4,126.9625567,37.59669866
종로구,11110550,부암동,한식음식점,96,126.9625567,37.59669866
종로구,11110550,부암동,한의원,8,126.9625567,37.59669866
종로구,11110550,부암동,호프-간이주점,50,126.9625567,37.59669866
종로구,11110550,부암동,화장품,11,126.9625567,37.59669866
종로구,11110550,부암동,화초,28,126.9625567,37.59669866
종로구,11110560,평창동,가구,2,126.969274,37.61396501
종로구,11110560,평창동,가방,4,126.969274,37.61396501
종로구,11110560,평창동,가전제품,4,126.969274,37.61396501
종로구,11110560,평창동,가전제품수리,4,126.969274,37.61396501
종로구,11110560,평창동,가정용품임대,1,126.969274,37.61396501
종로구,11110560,평창동,건축물청소,4,126.969274,37.61396501
종로구,11110560,평창동,골프연습장,11,126.969274,37.61396501
종로구,11110560,평창동,기타오락장,12,126.969274,37.61396501
종로구,11110560,평창동,노래방,8,126.969274,37.61396501
종로구,11110560,평창동,당구장,8,126.969274,37.61396501
종로구,11110560,평창동,독서실,5,126.969274,37.61396501
종로구,11110560,평창동,문구,20,126.969274,37.61396501
종로구,11110560,평창동,미용실,48,126.969274,37.61396501
종로구,11110560,평창동,반찬가게,19,126.969274,37.61396501
종로구,11110560,평창동,부동산중개업,82,126.969274,37.61396501
종로구,11110560,평창동,분식전문점,32,126.969274,37.61396501
종로구,11110560,평창동,사진관,28,126.969274,37.61396501
종로구,11110560,평창동,서적,12,126.969274,37.61396501
종로구,11110560,평창동,섬유제품,8,126.969274,37.61396501
종로구,11110560,평창동,세탁소,16,126.969274,37.61396501
종로구,11110560,평창동,슈퍼마켓,43,126.969274,37.61396501
종로구,11110560,평창동,스포츠 강습,21,126.969274,37.61396501
종로구,11110560,평창동,스포츠클럽,8,126.969274,37.61396501
종로구,11110560,평창동,시계및귀금속,4,126.969274,37.61396501
종로구,11110560,평창동,신발,8,126.969274,37.61396501
종로구,11110560,평창동,애완동물,8,126.969274,37.61396501
종로구,11110560,평창동,양식음식점,20,126.969274,37.61396501
종로구,11110560,평창동,여관,4,126.969274,37.61396501
종로구,11110560,평창동,여행사,9,126.969274,37.61396501
종로구,11110560,평창동,예술품,95,126.969274,37.61396501
종로구,11110560,평창동,예술학원,8,126.969274,37.61396501
종로구,11110560,평창동,외국어학원,25,126.969274,37.61396501
종로구,11110560,평창동,운동/경기용품,12,126.969274,37.61396501
종로구,11110560,평창동,육류판매,19,126.969274,37.61396501
종로구,11110560,평창동,의약품,24,126.969274,37.61396501
종로구,11110560,평창동,인테리어,20,126.969274,37.61396501
종로구,11110560,평창동,일반교습학원,90,126.969274,37.61396501
종로구,11110560,평창동,일반의류,86,126.969274,37.61396501
종로구,11110560,평창동,일반의원,10,126.969274,37.61396501
종로구,11110560,평창동,일식음식점,12,126.969274,37.61396501
종로구,11110560,평창동,자동차부품,4,126.969274,37.61396501
종로구,11110560,평창동,전자상거래업,8,126.969274,37.61396501
종로구,11110560,평창동,제과점,20,126.969274,37.61396501
종로구,11110560,평창동,조명용품,4,126.969274,37.61396501
종로구,11110560,평창동,주류도매,5,126.969274,37.61396501
종로구,11110560,평창동,주유소,12,126.969274,37.61396501
종로구,11110560,평창동,중식음식점,12,126.969274,37.61396501
종로구,11110560,평창동,철물점,3,126.969274,37.61396501
종로구,11110560,평창동,청과상,8,126.969274,37.61396501
종로구,11110560,평창동,치과의원,12,126.969274,37.61396501
종로구,11110560,평창동,치킨전문점,4,126.969274,37.61396501
종로구,11110560,평창동,커피-음료,61,126.969274,37.61396501
종로구,11110560,평창동,컴퓨터및주변장치판매,5,126.969274,37.61396501
종로구,11110560,평창동,통번역서비스,4,126.969274,37.61396501
종로구,11110560,평창동,통신기기수리,4,126.969274,37.61396501
종로구,11110560,평창동,패스트푸드점,4,126.969274,37.61396501
종로구,11110560,평창동,편의점,0,126.969274,37.61396501
종로구,11110560,평창동,피부관리실,24,126.969274,37.61396501
종로구,11110560,평창동,한식음식점,97,126.969274,37.61396501
종로구,11110560,평창동,한의원,14,126.969274,37.61396501
종로구,11110560,평창동,핸드폰,4,126.969274,37.61396501
종로구,11110560,평창동,호프-간이주점,30,126.969274,37.61396501
종로구,11110560,평창동,화장품,38,126.969274,37.61396501
종로구,11110560,평창동,화초,20,126.969274,37.61396501
종로구,11110570,무악동,PC방,7,126.9589891,37.57774075
종로구,11110570,무악동,가전제품수리,4,126.9589891,37.57774075
종로구,11110570,무악동,골프연습장,4,126.9589891,37.57774075
종로구,11110570,무악동,노래방,8,126.9589891,37.57774075
종로구,11110570,무악동,모터사이클수리,8,126.9589891,37.57774075
종로구,11110570,무악동,문구,0,126.9589891,37.57774075
종로구,11110570,무악동,미용실,12,126.9589891,37.57774075
종로구,11110570,무악동,반찬가게,4,126.9589891,37.57774075
종로구,11110570,무악동,부동산중개업,28,126.9589891,37.57774075
종로구,11110570,무악동,분식전문점,1,126.9589891,37.57774075
종로구,11110570,무악동,서적,4,126.9589891,37.57774075
종로구,11110570,무악동,섬유제품,8,126.9589891,37.57774075
종로구,11110570,무악동,세탁소,8,126.9589891,37.57774075
종로구,11110570,무악동,슈퍼마켓,14,126.9589891,37.57774075
종로구,11110570,무악동,시계및귀금속,4,126.9589891,37.57774075
종로구,11110570,무악동,양식음식점,8,126.9589891,37.57774075
종로구,11110570,무악동,여관,12,126.9589891,37.57774075
종로구,11110570,무악동,예술학원,4,126.9589891,37.57774075
종로구,11110570,무악동,외국어학원,16,126.9589891,37.57774075
종로구,11110570,무악동,운동/경기용품,4,126.9589891,37.57774075
종로구,11110570,무악동,의료기기,4,126.9589891,37.57774075
종로구,11110570,무악동,의약품,21,126.9589891,37.57774075
종로구,11110570,무악동,인테리어,4,126.9589891,37.57774075
종로구,11110570,무악동,일반교습학원,24,126.9589891,37.57774075
종로구,11110570,무악동,일반의류,13,126.9589891,37.57774075
종로구,11110570,무악동,일반의원,4,126.9589891,37.57774075
종로구,11110570,무악동,자동차수리,8,126.9589891,37.57774075
종로구,11110570,무악동,제과점,5,126.9589891,37.57774075
종로구,11110570,무악동,조명용품,4,126.9589891,37.57774075
종로구,11110570,무악동,철물점,8,126.9589891,37.57774075
종로구,11110570,무악동,청과상,12,126.9589891,37.57774075
종로구,11110570,무악동,치과의원,4,126.9589891,37.57774075
종로구,11110570,무악동,치킨전문점,4,126.9589891,37.57774075
종로구,11110570,무악동,커피-음료,14,126.9589891,37.57774075
종로구,11110570,무악동,패스트푸드점,4,126.9589891,37.57774075
종로구,11110570,무악동,편의점,0,126.9589891,37.57774075
종로구,11110570,무악동,피부관리실,12,126.9589891,37.57774075
종로구,11110570,무악동,한식음식점,52,126.9589891,37.57774075
종로구,11110570,무악동,한의원,8,126.9589891,37.57774075
종로구,11110570,무악동,핸드폰,4,126.9589891,37.57774075
종로구,11110570,무악동,화장품,90,126.9589891,37.57774075
종로구,11110580,교남동,가방,4,126.964161,37.57105298
종로구,11110580,교남동,가전제품,24,126.964161,37.57105298
종로구,11110580,교남동,가전제품수리,2,126.964161,37.57105298
종로구,11110580,교남동,고시원,12,126.964161,37.57105298
종로구,11110580,교남동,골프연습장,4,126.964161,37.57105298
종로구,11110580,교남동,네일숍,12,126.964161,37.57105298
종로구,11110580,교남동,노래방,20,126.964161,37.57105298
종로구,11110580,교남동,당구장,24,126.964161,37.57105298
종로구,11110580,교남동,독서실,9,126.964161,37.57105298
종로구,11110580,교남동,모터사이클수리,4,126.964161,37.57105298
종로구,11110580,교남동,문구,12,126.964161,37.57105298
종로구,11110580,교남동,미곡판매,4,126.964161,37.57105298
종로구,11110580,교남동,미용실,20,126.964161,37.57105298
종로구,11110580,교남동,미용재료,4,126.964161,37.57105298
종로구,11110580,교남동,반찬가게,16,126.964161,37.57105298
종로구,11110580,교남동,법무사사무소,8,126.964161,37.57105298
종로구,11110580,교남동,복권방,12,126.964161,37.57105298
종로구,11110580,교남동,부동산중개업,70,126.964161,37.57105298
종로구,11110580,교남동,분식전문점,117,126.964161,37.57105298
종로구,11110580,교남동,사진관,16,126.964161,37.57105298
종로구,11110580,교남동,서적,28,126.964161,37.57105298
종로구,11110580,교남동,세탁소,12,126.964161,37.57105298
종로구,11110580,교남동,슈퍼마켓,31,126.964161,37.57105298
종로구,11110580,교남동,스포츠 강습,31,126.964161,37.57105298
종로구,11110580,교남동,스포츠클럽,8,126.964161,37.57105298
종로구,11110580,교남동,시계및귀금속,16,126.964161,37.57105298
종로구,11110580,교남동,신발,6,126.964161,37.57105298
종로구,11110580,교남동,안경,16,126.964161,37.57105298
종로구,11110580,교남동,애완동물,4,126.964161,37.57105298
종로구,11110580,교남동,양식음식점,20,126.964161,37.57105298
종로구,11110580,교남동,여관,8,126.964161,37.57105298
종로구,11110580,교남동,여행사,32,126.964161,37.57105298
종로구,11110580,교남동,예술학원,8,126.964161,37.57105298
종로구,11110580,교남동,외국어학원,3,126.964161,37.57105298
종로구,11110580,교남동,운동/경기용품,4,126.964161,37.57105298
종로구,11110580,교남동,유아의류,4,126.964161,37.57105298
종로구,11110580,교남동,육류판매,4,126.964161,37.57105298
종로구,11110580,교남동,의료기기,5,126.964161,37.57105298
종로구,11110580,교남동,의약품,62,126.964161,37.57105298
종로구,11110580,교남동,인테리어,14,126.964161,37.57105298
종로구,11110580,교남동,일반교습학원,23,126.964161,37.57105298
종로구,11110580,교남동,일반의류,47,126.964161,37.57105298
종로구,11110580,교남동,일반의원,51,126.964161,37.57105298
종로구,11110580,교남동,일식음식점,26,126.964161,37.57105298
종로구,11110580,교남동,자동차수리,12,126.964161,37.57105298
종로구,11110580,교남동,자전거 및 기타운송장비,4,126.964161,37.57105298
종로구,11110580,교남동,재생용품 판매점,1,126.964161,37.57105298
종로구,11110580,교남동,전자상거래업,28,126.964161,37.57105298
종로구,11110580,교남동,제과점,8,126.964161,37.57105298
종로구,11110580,교남동,중고차판매,4,126.964161,37.57105298
종로구,11110580,교남동,중식음식점,25,126.964161,37.57105298
종로구,11110580,교남동,철물점,8,126.964161,37.57105298
종로구,11110580,교남동,치과의원,32,126.964161,37.57105298
종로구,11110580,교남동,치킨전문점,20,126.964161,37.57105298
종로구,11110580,교남동,커피-음료,98,126.964161,37.57105298
종로구,11110580,교남동,컴퓨터및주변장치판매,10,126.964161,37.57105298
종로구,11110580,교남동,컴퓨터학원,4,126.964161,37.57105298
종로구,11110580,교남동,패스트푸드점,20,126.964161,37.57105298
종로구,11110580,교남동,편의점,20,126.964161,37.57105298
종로구,11110580,교남동,피부관리실,7,126.964161,37.57105298
종로구,11110580,교남동,한식음식점,397,126.964161,37.57105298
종로구,11110580,교남동,한의원,12,126.964161,37.57105298
